/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/center_2021_01_10_22_02_44_249.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/left_2021_01_10_22_02_44_249.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/right_2021_01_10_22_02_44_249.jpg,0,0,0,6.217489E-06
/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/center_2021_01_10_22_02_44_327.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/left_2021_01_10_22_02_44_327.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/right_2021_01_10_22_02_44_327.jpg,0,0,0,4.887972E-06
/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/center_2021_01_10_22_02_44_400.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/left_2021_01_10_22_02_44_400.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/right_2021_01_10_22_02_44_400.jpg,0,0,0,3.758823E-06
/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/center_2021_01_10_22_02_44_480.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/left_2021_01_10_22_02_44_480.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/right_2021_01_10_22_02_44_480.jpg,0,0,0,2.763833E-06
/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/center_2021_01_10_22_02_44_554.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/left_2021_01_10_22_02_44_554.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/right_2021_01_10_22_02_44_554.jpg,0,0,0,1.771514E-06
/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/center_2021_01_10_22_02_44_632.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/left_2021_01_10_22_02_44_632.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/right_2021_01_10_22_02_44_632.jpg,0,0,0,8.539733E-07
/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/center_2021_01_10_22_02_44_715.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/left_2021_01_10_22_02_44_715.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/right_2021_01_10_22_02_44_715.jpg,0,0,0,2.154776E-07
/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/center_2021_01_10_22_02_44_790.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/left_2021_01_10_22_02_44_790.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/right_2021_01_10_22_02_44_790.jpg,0,0,0,8.639044E-07
/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/center_2021_01_10_22_02_44_864.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/left_2021_01_10_22_02_44_864.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/right_2021_01_10_22_02_44_864.jpg,0,0,0,1.452021E-06
/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/center_2021_01_10_22_02_44_941.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/left_2021_01_10_22_02_44_941.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/right_2021_01_10_22_02_44_941.jpg,0,0,0,2.178345E-06
/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/center_2021_01_10_22_02_45_015.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/left_2021_01_10_22_02_45_015.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/right_2021_01_10_22_02_45_015.jpg,0,0,0,2.708151E-06
/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/center_2021_01_10_22_02_45_099.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/left_2021_01_10_22_02_45_099.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/right_2021_01_10_22_02_45_099.jpg,0,0,0,3.238954E-06
/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/center_2021_01_10_22_02_45_183.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/left_2021_01_10_22_02_45_183.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/right_2021_01_10_22_02_45_183.jpg,0,0,0,1.643768E-06
/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/center_2021_01_10_22_02_45_263.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/left_2021_01_10_22_02_45_263.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/right_2021_01_10_22_02_45_263.jpg,0,0,0,4.633531E-06
/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/center_2021_01_10_22_02_45_344.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/left_2021_01_10_22_02_45_344.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/right_2021_01_10_22_02_45_344.jpg,0,0,0,6.71233E-07
/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/center_2021_01_10_22_02_45_421.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/left_2021_01_10_22_02_45_421.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/right_2021_01_10_22_02_45_421.jpg,0,0,0,1.123007E-06
/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/center_2021_01_10_22_02_45_494.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/left_2021_01_10_22_02_45_494.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/right_2021_01_10_22_02_45_494.jpg,0,0,0,6.361747E-06
/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/center_2021_01_10_22_02_45_571.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/left_2021_01_10_22_02_45_571.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/right_2021_01_10_22_02_45_571.jpg,0,0,0,6.960067E-06
/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/center_2021_01_10_22_02_45_651.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/left_2021_01_10_22_02_45_651.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/right_2021_01_10_22_02_45_651.jpg,0,0.06043196,0,0.02651437
/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/center_2021_01_10_22_02_45_725.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/left_2021_01_10_22_02_45_725.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/right_2021_01_10_22_02_45_725.jpg,0,0.2498825,0,0.1528895
/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/center_2021_01_10_22_02_45_807.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/left_2021_01_10_22_02_45_807.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/right_2021_01_10_22_02_45_807.jpg,0,0.4796762,0,0.5446482
/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/center_2021_01_10_22_02_45_889.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/left_2021_01_10_22_02_45_889.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/myData/IMG/right_2021_01_10_22_02_45_889.jpg,0,0.194586,0,0.8479023
